Date,Open,High,Low,Close,Adj Close,Volume
2010-05-04,67.150002,67.260002,66.000000,66.470001,47.739655,31646100
2010-05-05,65.940002,66.940002,65.830002,66.169998,47.524181,30260300
2010-05-06,65.790001,66.230003,58.459999,63.889999,45.886654,58336300
2010-05-07,64.500000,64.919998,63.230000,63.700001,45.750187,69004800
2010-05-10,65.419998,65.750000,64.519997,65.230003,46.849064,38337600
2010-05-11,64.620003,65.000000,64.230003,64.459999,46.610432,29790600
2010-05-12,64.639999,65.339996,64.500000,64.910004,46.935833,25390700
2010-05-13,64.870003,65.269997,64.320000,64.739998,46.812912,26791600
2010-05-14,64.500000,64.730003,62.910000,63.599998,45.988579,38815400
2010-05-17,63.740002,63.880001,62.259998,63.270000,45.749966,31923700
2010-05-18,64.050003,64.269997,62.419998,62.790001,45.402874,34457000
2010-05-19,62.459999,62.939999,62.000000,62.450001,45.157024,36722500
2010-05-20,61.470001,61.680000,60.209999,60.330002,43.624077,57194500
2010-05-21,59.160000,60.950001,59.160000,60.880001,44.021778,52802900
2010-05-24,60.740002,61.000000,60.130001,60.189999,43.522850,27847800
2010-05-25,58.990002,59.779999,58.459999,59.709999,43.175751,50533800
2010-05-26,60.080002,60.459999,59.119999,59.310001,42.886520,34028900
2010-05-27,60.500000,61.549999,60.099998,61.459999,44.441166,31911500
2010-05-28,61.209999,61.669998,60.279999,60.459999,43.718086,32078700
2010-06-01,60.380001,60.860001,59.139999,59.250000,42.843136,32972000
2010-06-02,59.509998,60.799999,59.230000,60.770000,43.942238,28668400
2010-06-03,61.230000,62.009998,60.599998,61.560001,44.513485,32383700
2010-06-04,60.740002,61.049999,59.290001,59.529999,43.045605,45019200
2010-06-07,59.980000,60.410000,59.200001,59.299999,42.879284,28389500
2010-06-08,59.619999,61.439999,59.380001,61.240002,44.282089,48460700
2010-06-09,61.580002,61.599998,59.820000,60.029999,43.407146,31693200
2010-06-10,61.500000,62.000000,61.160000,61.889999,44.752098,33020100
2010-06-11,61.680000,61.919998,61.180000,61.860001,44.730400,21227100
2010-06-14,62.060001,62.459999,61.320000,61.369999,44.376087,24667800
2010-06-15,61.889999,62.570000,61.490002,62.509998,45.200409,24532600
2010-06-16,61.970001,62.619999,61.900002,62.509998,45.200409,20652700
2010-06-17,62.419998,62.700001,61.950001,62.599998,45.265488,23310200
2010-06-18,62.779999,63.369999,62.400002,63.099998,45.627033,32747000
2010-06-21,64.099998,64.500000,62.849998,63.130001,45.648724,24877600
2010-06-22,63.130001,63.200001,61.790001,61.939999,44.788254,26147000
2010-06-23,61.709999,62.259998,60.900002,61.099998,44.180862,38058900
2010-06-24,60.820000,61.200001,59.869999,60.070000,43.436077,34188500
2010-06-25,60.150002,60.240002,59.099998,59.099998,42.734680,118023500
2010-06-28,59.310001,59.389999,58.470001,58.470001,42.279121,43013000
2010-06-29,58.000000,58.090000,57.000000,57.290001,41.425884,52525000
2010-06-30,57.330002,57.730000,56.919998,57.070000,41.266808,43944900
2010-07-01,56.980000,57.270000,56.169998,56.610001,40.934189,47746400
2010-07-02,56.849998,56.990002,55.939999,56.570000,40.905247,32767900
2010-07-06,57.169998,57.590000,56.770000,57.459999,41.548801,36912100
2010-07-07,57.369999,58.450001,57.259998,58.430000,42.250206,41797200
2010-07-08,59.130001,59.200001,58.130001,58.810001,42.524990,40430300
2010-07-09,58.759998,59.009998,58.299999,58.779999,42.503284,25976500
2010-07-12,58.290001,58.939999,58.200001,58.939999,42.618980,23515000
2010-07-13,59.599998,59.720001,59.040001,59.419998,42.966057,30514200
2010-07-14,59.220001,59.340000,58.619999,59.259998,42.850361,26061100
2010-07-15,59.360001,59.490002,58.590000,59.270000,42.857601,24737300
2010-07-16,58.840000,59.110001,57.810001,57.959999,41.910347,35805700
2010-07-19,58.330002,58.740002,58.099998,58.430000,42.250206,20960000
2010-07-20,57.680000,58.990002,57.669998,58.950001,42.626221,23807300
2010-07-21,59.130001,59.130001,57.599998,58.169998,42.062199,26859700
2010-07-22,58.709999,59.790001,58.660000,59.380001,42.937141,27051400
2010-07-23,59.259998,59.810001,58.799999,59.720001,43.182980,19281400
2010-07-26,59.700001,60.439999,59.630001,60.389999,43.667469,20236500
2010-07-27,60.619999,60.900002,60.389999,60.810001,43.971157,22400800
2010-07-28,60.730000,61.270000,60.730000,60.910000,44.043480,23511100
2010-07-29,61.419998,61.880001,60.290001,60.340000,43.631317,33763000
2010-07-30,60.150002,60.509998,59.599998,59.680000,43.154064,29354600
2010-08-02,60.639999,62.040001,60.610001,61.939999,44.788254,28144000
2010-08-03,61.980000,62.990002,61.880001,62.720001,45.352264,31075800
2010-08-04,62.860001,62.889999,62.270000,62.720001,45.352264,21033800
2010-08-05,62.279999,62.709999,61.849998,62.709999,45.345039,19985300
2010-08-06,61.919998,62.500000,61.250000,61.970001,44.809948,23097300
2010-08-09,62.560001,62.669998,62.180000,62.450001,45.157024,14731300
2010-08-10,61.849998,62.169998,61.450001,61.930000,44.781036,23188500
2010-08-11,60.549999,60.660000,60.200001,60.389999,43.979931,24281300
2010-08-12,59.700001,60.560001,59.560001,60.230000,43.863396,16951300
2010-08-13,59.959999,60.450001,59.799999,59.910000,43.630356,14651300
2010-08-16,59.599998,60.250000,59.250000,59.880001,43.608536,14301100
2010-08-17,60.490002,61.160000,60.139999,60.820000,44.293083,20122200
2010-08-18,60.669998,60.720001,59.630001,60.150002,43.805157,20071500
2010-08-19,59.930000,60.060001,58.900002,59.290001,43.178841,21174500
2010-08-20,59.020000,59.070000,58.549999,58.889999,42.887524,21008800
2010-08-23,58.970001,60.049999,58.900002,59.500000,43.331768,21337700
2010-08-24,58.959999,59.450001,58.790001,58.939999,42.923939,25679100
2010-08-25,58.689999,59.400002,58.419998,58.910000,42.902100,20944000
2010-08-26,59.360001,59.500000,58.330002,58.480000,42.588940,22320900
2010-08-27,58.720001,59.959999,58.049999,59.799999,43.550247,28279500
2010-08-30,59.560001,59.900002,58.959999,59.000000,42.967640,16265100
2010-08-31,58.750000,59.540001,58.500000,59.110001,43.047760,26985400
2010-09-01,60.040001,60.959999,59.720001,60.910000,44.358643,26286200
2010-09-02,60.490002,61.060001,60.369999,61.060001,44.467861,18662600
2010-09-03,61.200001,61.599998,60.750000,61.320000,44.657223,21982900
2010-09-07,60.889999,61.070000,60.450001,60.549999,44.096455,19435700
2010-09-08,60.660000,61.259998,60.630001,60.750000,44.242107,17380600
2010-09-09,61.500000,61.590000,60.910000,61.049999,44.460579,16525200
2010-09-10,61.380001,61.480000,60.950001,61.200001,44.569824,14488400
2010-09-13,61.389999,61.520000,60.540001,61.000000,44.424175,23141800
2010-09-14,60.840000,61.340000,60.750000,61.009998,44.431454,17977500
2010-09-15,60.759998,61.029999,60.360001,61.000000,44.424175,18769900
2010-09-16,60.849998,60.990002,60.450001,60.970001,44.402332,16432500
2010-09-17,61.189999,61.299999,60.630001,60.779999,44.263950,26447200
2010-09-20,61.040001,61.820000,60.950001,61.549999,44.824715,21788100
2010-09-21,61.650002,61.900002,61.250000,61.540001,44.817440,20525200
2010-09-22,61.560001,62.000000,61.410000,61.450001,44.751892,18207700
2010-09-23,60.990002,61.570000,60.900002,61.150002,44.533417,18097800
2010-09-24,61.509998,62.130001,61.360001,61.750000,44.970360,25145300
2010-09-27,61.990002,62.080002,61.680000,61.709999,44.941246,16642800
2010-09-28,61.630001,62.259998,61.270000,62.060001,45.196144,18806700
2010-09-29,61.770000,62.020000,61.270000,61.590000,44.853859,21158000
2010-09-30,61.950001,62.439999,61.470001,61.790001,44.999504,25460200
2010-10-01,62.320000,62.580002,61.799999,62.540001,45.545704,24160200
2010-10-04,62.520000,62.730000,61.840000,62.189999,45.290806,16902500
2010-10-05,62.590000,63.400002,62.430000,63.259998,46.070045,25185400
2010-10-06,63.180000,63.939999,63.180000,63.939999,46.565269,21645200
2010-10-07,63.959999,64.000000,63.369999,63.849998,46.499729,19468400
2010-10-08,63.810001,64.529999,63.630001,64.379997,46.885700,22370500
2010-10-11,64.360001,64.809998,64.309998,64.550003,47.009518,13848900
2010-10-12,64.309998,64.889999,63.930000,64.699997,47.118752,20732000
2010-10-13,64.839996,65.290001,64.570000,65.040001,47.366360,22560500
2010-10-14,65.050003,65.449997,64.870003,65.300003,47.555725,17778100
2010-10-15,65.639999,65.650002,64.820000,65.190002,47.475605,25500700
2010-10-18,65.190002,66.540001,65.029999,66.279999,48.269409,22481700
2010-10-19,65.589996,66.040001,64.589996,65.120003,47.424629,25367400
2010-10-20,65.470001,66.389999,65.349998,66.010002,48.072773,20543900
2010-10-21,66.290001,66.800003,65.650002,66.320000,48.298542,21291200
2010-10-22,66.510002,66.550003,66.129997,66.339996,48.313103,13332800
2010-10-25,66.680000,66.809998,66.160004,66.199997,48.211155,16516600
2010-10-26,65.959999,66.570000,65.809998,66.529999,48.451481,17652900
2010-10-27,65.949997,65.989998,65.089996,65.669998,47.825161,23358900
2010-10-28,66.430000,66.699997,66.050003,66.220001,48.225708,20464200
2010-10-29,66.099998,66.559998,65.989998,66.489998,48.422348,19265600
2010-11-01,66.720001,67.209999,66.629997,66.949997,48.757347,22372700
2010-11-02,67.320000,68.250000,67.209999,67.839996,49.405518,26192200
2010-11-03,68.230003,68.269997,67.320000,67.970001,49.500179,26545300
2010-11-04,68.400002,69.599998,68.290001,69.379997,50.527016,31221400
2010-11-05,69.440002,70.000000,69.400002,70.000000,50.978546,26531700
2010-11-08,69.489998,70.419998,69.459999,70.320000,51.211613,23628000
2010-11-09,70.290001,71.110001,70.099998,70.629997,51.761230,33938100
2010-11-10,70.959999,71.160004,70.150002,71.129997,52.127663,25482400
2010-11-11,71.000000,71.900002,70.730003,71.830002,52.640656,23788900
2010-11-12,71.379997,71.400002,70.430000,70.989998,52.025074,24598100
2010-11-15,71.010002,71.220001,70.440002,70.480003,51.651314,18779600
2010-11-16,69.620003,69.820000,68.559998,68.940002,50.522732,27543400
2010-11-17,68.839996,69.379997,68.559998,69.010002,50.574024,17471800
2010-11-18,69.650002,70.389999,69.639999,70.309998,51.526726,18322900
2010-11-19,70.199997,70.589996,69.360001,70.540001,51.695290,24116400
2010-11-22,70.099998,70.300003,68.790001,70.190002,51.438789,18907900
2010-11-23,68.800003,69.150002,68.320000,68.980003,50.552044,22672000
2010-11-24,69.250000,70.000000,69.190002,69.879997,51.211605,19335600
2010-11-26,69.300003,69.430000,68.900002,69.230003,50.735249,7324600
2010-11-29,68.860001,69.639999,68.300003,69.449997,50.896465,20021200
2010-11-30,68.550003,69.750000,68.320000,69.559998,50.977097,27524300
2010-12-01,70.379997,71.550003,70.379997,71.330002,52.274235,26590200
2010-12-02,71.190002,71.660004,70.949997,71.480003,52.384174,21274800
2010-12-03,71.010002,71.300003,70.889999,71.190002,52.171638,19457100
2010-12-06,71.199997,71.599998,71.059998,71.309998,52.259563,15985400
2010-12-07,71.910004,72.180000,71.419998,71.459999,52.369484,23694600
2010-12-08,71.870003,72.220001,71.480003,71.849998,52.655323,22654900
2010-12-09,72.050003,72.139999,71.330002,72.000000,52.765251,17971600
2010-12-10,72.180000,72.180000,71.620003,72.180000,52.897163,17699500
2010-12-13,72.410004,72.750000,72.070000,72.360001,53.029076,21170500
2010-12-14,72.230003,72.500000,71.930000,72.180000,52.897163,20625900
2010-12-15,71.870003,72.309998,71.790001,71.849998,52.655323,20979000
2010-12-16,71.919998,72.330002,71.570000,72.220001,52.926476,18513900
2010-12-17,72.110001,72.389999,71.779999,72.169998,52.889828,36761300
2010-12-20,72.239998,72.500000,71.879997,72.220001,52.926476,16045800
2010-12-21,72.430000,72.970001,72.230003,72.720001,53.292889,21772800
2010-12-22,72.940002,73.000000,72.650002,72.800003,53.351528,14606600
2010-12-23,72.940002,73.199997,72.830002,73.199997,53.644657,11390900
2010-12-27,72.809998,73.300003,72.809998,73.010002,53.505432,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,53.805897,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,53.769257,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,53.761929,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,53.586040,15273700
